,#TFBS_nonBlackList,#TFMS,TFBS_nonBlackList dis-to-neighbor median,TFMS dis-to-neighbor median,TFMS percentile-1,TFMS percentile-5,log10-dis T-test-s,log10-dis T-test-p,log10-dis Wilcoxon-rank-sum-s,log10-dis Wilcoxon-rank-sum-p,log10-dis ks_2samp-s,log10-dis ks_2samp-p,log10-dis ks_2samp-s less,log10-dis ks_2samp-p less,log10-dis ks_2samp-s greater,log10-dis ks_2samp-p greater,TFBS_nonBlackList overlap SE,TFMS overlap SE,fisher_exact_s,fisher_exact_p,log10-dis ks_2samp-s signed,log10-dis ks_2samp-p signed,log10-dis ks_2samp-s signed std,PeaksFCAbove10,log10-dis T-test-p Fisher-TF-Celltype-combined,log10-dis Wilcoxon-rank-sum-p Fisher-TF-Celltype-combined,fisher_exact_p Fisher-TF-Celltype-combined,log10-dis ks_2samp-p signed Fisher-TF-Celltype-combined
HeLa_NFYB,12721.0,12721.0,74328.0,150476.5,931.1,9392.5,28.945562582255484,2.772451623922169e-181,31.931768597084826,9.756316200877045e-224,0.20686266802924302,3.663989576791987e-239,0.20686266802924302,3.215320432939272e-237,0.030579356968791768,6.616465666438788e-06,1015.0,73.5,14.92,3.109499999999999e-220,0.20686266802924302,3.215320432939272e-237,0.003528167252915759,4963.0,3.8462025984372047e-79,1.4050036318333375e-97,4.668601156455022e-96,1.9610672469440168e-103
GM12878_NFYB,20445.0,20445.0,57673.0,93355.5,316.15999999999997,5468.4,24.891595146824702,9.44919196015405e-136,28.37810092692225,4.264997162192811e-177,0.14900953778429932,1.3828225580539724e-198,0.14900953778429932,6.14927681314214e-198,0.028368794326241176,6.947703966112851e-08,551.0,69.0,8.18,1.5999999999999995e-95,0.14900953778429932,6.14927681314214e-198,0.0026142754982267295,9603.0,2.2885425145466654e-59,2.531902273765703e-77,6.771305391867571e-42,2.2504766562050453e-86
K562_NFYB,17117.5,17117.5,60521.75,114305.875,537.125,6908.375,27.375613551740727,3.1873207062727775e-103,32.81995085225278,8.82158929784398e-156,0.18635445244592513,1.944428547280739e-176,0.18635445244592513,5.725848315652103e-176,0.02954760486827218,4.059869711513508e-07,782.5,91.75,9.1275,5.349999999999998e-128,0.18635445244592513,5.725848315652103e-176,0.0027706293606342596,10103.5,5.705344057372968e-145,0.0,3.895799619115824e-120,0.0
HepG2_NR2C2,2719.0,2719.0,288148.0,645076.5,6881.85,39732.45,15.42258133341543,1.4780724163806378e-52,15.10640812696985,1.470069411012566e-51,0.22397940419271792,3.693295513609295e-60,0.22397940419271792,1.8466477568046499e-60,0.035404141616566465,0.04524216676881774,68.0,10.0,6.95,7.1199999999999995e-12,0.22397940419271792,1.8466477568046499e-60,0.007756723409906012,1429.0,1.3129632247355504e-76,2.009714724028874e-77,5.34885855714988e-17,2.5666181763450148e-89
WI-38_NR2C2,2455.0,2455.0,385282.0,714486.5,7469.030000000001,44851.6,11.740165319051552,2.0813354802879062e-31,11.647324596316814,2.3678980460462475e-31,0.18085539714867616,1.745209954957636e-35,0.18085539714867616,8.726049774788202e-36,0.029327902240325863,0.12105847517661658,0.0,0.0,0.0,0.0,0.18085539714867616,8.726049774788202e-36,0.007929863938315098,1097.0,4.732877599813805e-14,5.005585060141063e-14,0.0,5.9427926967012e-16
HeLa_NR2C2,3711.0,3711.0,229226.0,470807.5,4931.35,29295.0,16.047838927333135,5.351947519840111e-57,16.177367471182546,7.301965833688594e-59,0.1930897537728356,3.6181408507950727e-66,0.1930897537728356,1.809070425397538e-66,0.028344279294849638,0.0206403129184219,258.0,48.0,5.7,2.8999999999999996e-37,0.1930897537728356,1.809070425397538e-66,0.006588063746178173,1707.0,1.7736566910540707e-78,2.2321105465070854e-81,1.290286394307322e-54,1.2265367156949252e-88
GM12878_NR2C2,6929.5,6929.5,222351.0,365089.125,3937.455,22764.449999999997,13.687218653996004,3.0939085742271987e-42,12.300520298287204,1.079726505792747e-34,0.12647054561241802,5.743229005167984e-33,0.12647054561241802,3.097712967325213e-33,0.02044361143558269,0.10682397690701616,109.0,36.75,3.16,9.5000049275e-07,0.12647054561241802,3.097712967325213e-33,0.005612643268751825,715.5,7.284515876727156e-35,1.852486685460566e-28,3.7453074355279054e-07,1.1214150267421963e-29
K562_NR2C2,39432.5,39432.5,19392.25,42816.5,219.095,2207.0,58.53191426242638,0.0,65.97113461674904,0.0,0.2248589142553896,0.0,0.2248589142553896,0.0,0.018170784727091965,2.207872403241084e-06,2415.0,400.0,6.3675,0.0,0.2248589142553896,0.0,0.0019680642832674467,3477.5,0.0,0.0,0.0,0.0
None_NR2F1,50480.0,50480.0,25116.5,32957.75,501.0,2204.375,16.036926065159136,8.327921860500661e-58,23.967849467164626,6.02958416437678e-127,0.10123284753164219,5.312599867719536e-159,0.10123284753164219,4.630310471673134e-159,0.013287060870182665,0.0004991445139687964,0.0,0.0,0.0,0.0,0.10123284753164219,4.630310471673134e-159,0.0015642462656117043,11754.0,0.0,0.0,0.0,0.0
K562_NR2F1,45599.0,45599.0,17993.75,36912.375,555.2650000000001,2457.375,55.2364614725945,0.0,67.2917372497559,0.0,0.2225006455161363,0.0,0.2225006455161363,0.0,0.015672073382271307,1.6798767618778817e-05,2272.0,366.5,6.48,1.8225e-316,0.2225006455161363,0.0,0.0019730041198243796,5766.0,0.0,0.0,0.0,0.0
MCF-7_NR2F2,75823.0,75823.0,13521.5,25324.25,304.22,1748.35,72.67888039367588,0.0,76.57815664511648,0.0,0.19178814602200997,0.0,0.19178814602200997,0.0,0.02336515897861033,1.967553577236774e-15,822.5,129.0,6.4350000000000005,2.3032999999999992e-124,0.19178814602200997,0.0,0.0014081927215249868,13831.0,0.0,0.0,3.428334432780451e-106,0.0
HepG2_NR2F2,64396.0,64396.0,13140.5,29844.25,360.475,2073.375,87.00818577249714,0.0,91.295407803839,0.0,0.24274799676998576,0.0,0.24274799676998576,0.0,0.025250015528914926,1.4401631536967113e-18,1668.0,178.0,9.59,4.129999999999997e-307,0.24274799676998576,0.0,0.001575484203233279,5651.0,0.0,0.0,8.691560634540742e-134,0.0
None_NR2F2,40588.5,40588.5,22749.0,48110.75,605.1675,3394.8,56.98007610131978,0.0,61.98784238330239,0.0,0.21932757952229937,0.0,0.21932757952229937,0.0,0.026880080619001462,2.6897055834987563e-12,0.0,0.0,0.0,0.0,0.21932757952229937,0.0,0.001932126110964809,5227.5,0.0,0.0,0.0,0.0
WI-38_NR2F2,6145.0,6145.0,165962.0,315785.0,4294.92,22763.5,22.176654464922198,7.464641465739236e-107,20.970917141941186,1.2091361650966432e-97,0.20284784377542714,5.52358890669394e-111,0.20284784377542714,2.7617944533469746e-111,0.034825061025223765,0.0005794312982201271,0.0,0.0,0.0,0.0,0.20284784377542714,2.7617944533469746e-111,0.004444184963516023,1153.0,8.12144686528186e-47,8.11435089760575e-43,0.0,9.658717831637518e-49
K562_NR2F2,64571.0,64571.0,12684.0,29746.5,353.0,2065.5,94.99246125493195,0.0,100.1154265999024,0.0,0.25884685075343417,0.0,0.25884685075343417,0.0,0.01836737854454784,3.3999903642099125e-10,3179.0,421.0,7.89,0.0,0.25884685075343417,0.0,0.0013139877328153147,5297.0,0.0,0.0,0.0,0.0
ECC-1_NR3C1,35141.0,35141.0,25273.0,56577.0,678.8,3981.0,65.9988758798192,0.0,65.57015402607416,0.0,0.23631939899262977,0.0,0.23631939899262977,0.0,0.02384678865143286,2.0481152211611444e-09,0.0,0.0,0.0,0.0,0.23631939899262977,0.0,0.0020309417078462214,6156.0,0.0,0.0,0.0,0.0
ZR-75-1_NR3C1,42183.0,42183.0,28483.0,47418.0,540.87,3327.1499999999996,41.87592251444827,0.0,43.416971301791385,0.0,0.1667872479462285,0.0,0.1667872479462285,0.0,0.022521471247199387,5.203044782934807e-09,0.0,0.0,0.0,0.0,0.1667872479462285,0.0,0.0019707949994377024,4957.0,0.0,0.0,0.0,0.0
MCF-10A_NR3C1,4195.5,4195.5,382043.75,571330.375,8050.915000000001,41782.35,13.66552402995987,6.73662148178658e-28,12.103639583663096,1.118060209415006e-19,0.14843564986263394,1.8208912258247006e-23,0.14843564986263394,9.104456129123525e-24,0.02488389692637835,0.06008017289465742,0.0,0.0,0.0,0.0,0.14843564986263394,9.104456129123525e-24,0.005310266544675632,1861.0,1.1347415443126212e-237,1.632700199766097e-268,0.0,6.487440472429278e-301
VCaP_NR3C1,29983.0,29983.0,40746.0,66086.0,807.96,4655.45,38.36206711836911,0.0,39.429555002563056,0.0,0.1519527732381683,1.1183982094217725e-302,0.1519527732381683,1.9636152845937313e-301,0.01837708034552915,3.9305411524971886e-05,0.0,0.0,0.0,0.0,0.1519527732381683,1.9636152845937313e-301,0.0025338443906951897,3917.0,0.0,0.0,0.0,2.538830612317785e-131
U2OS_NR3C1,23611.0,23611.0,52671.5,88550.0,1106.9099999999999,6262.400000000001,34.64655195103239,9.131179828479552e-241,33.61557971628314,1.376157603719165e-221,0.1655228907349728,1.7360298353781098e-242,0.1655228907349728,3.7243359684188025e-241,0.024093863680836852,6.729195649889232e-06,0.0,0.0,0.0,0.0,0.1655228907349728,3.7243359684188025e-241,0.0026512879315277755,3706.5,0.0,0.0,0.0,0.0
MCF-7_NR3C1,24137.0,24137.0,41419.0,81764.0,989.88,5763.200000000001,38.09686297152275,0.0,39.769894231046855,0.0,0.17858203194584643,0.0,0.17858203194584643,0.0,0.020752924410664453,0.0001875021632164268,406.0,46.0,9.76,2.2999999999999996e-73,0.17858203194584643,0.0,0.0023975124682382777,3975.0,0.0,0.0,9.003425959584999e-233,0.0
None_NR3C1,68990.0,68990.0,14289.0,29826.5,317.445,2060.725,75.35263022944994,0.0,86.58059998261766,0.0,0.22474274077171028,0.0,0.22474274077171028,0.0,0.018210387496843342,1.7455908776911247e-10,0.0,0.0,0.0,0.0,0.22474274077171028,0.0,0.00150804008468608,17362.0,0.0,0.0,0.0,0.0
HeLa_NR3C1,7691.0,7691.0,88624.0,253544.0,3342.3,18058.25,35.60737016959518,6.833313599829966e-267,33.20953158767013,7.867083008869247e-242,0.28568904593639577,2.3098859231589295e-274,0.28568904593639577,1.1549429615794623e-274,0.04043687426862567,3.445370348235482e-06,703.0,55.0,13.97,2.1499999999999995e-150,0.28568904593639577,1.1549429615794623e-274,0.0044282382623837884,1830.0,0.0,0.0,5.909087271734991e-255,0.0
HEK293_NR3C1,51573.5,51573.5,19136.75,39552.625,443.16499999999996,2763.5125,69.6333656488813,0.0,74.77408187935451,0.0,0.21591674119410462,0.0,0.21591674119410462,0.0,0.014244086143770873,3.436155013473003e-05,0.0,0.0,0.0,0.0,0.21591674119410462,0.0,0.0018206445172369817,5947.5,0.0,0.0,0.0,0.0
A549_NR3C1,6707.0,6707.0,81797.0,290405.5,3991.84,20909.1,37.86533596819602,2.7033809062924813e-295,32.87485938889947,5.064615534794055e-237,0.3229006566997345,9.367071735707912e-305,0.3229006566997345,4.683535867853978e-305,0.03978333955920807,8.898895277514258e-06,0.0,0.0,0.0,0.0,0.3229006566997345,4.683535867853978e-305,0.004200977581939248,1580.0,0.0,0.0,0.0,0.0
BEAS-2B_NR3C1,36138.5,36138.5,24822.75,55509.75,666.4375,3896.8375,60.30328884146326,0.0,65.50358310135476,0.0,0.2347600820534942,0.0,0.2347600820534942,0.0,0.024195694665078926,1.7453379245525477e-09,0.0,0.0,0.0,0.0,0.2347600820534942,0.0,0.002061806976326411,5889.5,0.0,0.0,0.0,0.0
Nalm6_NR3C1,21182.0,21182.0,25670.5,92882.75,1162.5549999999998,6619.725,69.56791649932035,0.0,68.37177940905224,0.0,0.3139182792704998,0.0,0.3139182792704998,0.0,0.033495420640166196,4.620438033291118e-11,0.0,0.0,0.0,0.0,0.3139182792704998,0.0,0.0024212825664232085,7250.0,0.0,0.0,0.0,0.0
LNCaP_NR3C1,15280.0,15280.0,80136.0,128138.75,1629.535,9091.0,30.918031034069028,4.9756588641246495e-206,27.725110942266284,3.6127565257813706e-169,0.1563944530046225,9.579655163450734e-184,0.1563944530046225,1.0106754255798792e-182,0.024574607329842957,9.591450932168333e-05,562.0,126.0,4.984999999999999,1.1399999999999997e-75,0.1563944530046225,1.0106754255798792e-182,0.0031423991572323306,4752.0,0.0,0.0,1.1943388534105653e-184,0.0
RS4_NR3C1,6549.0,6549.0,170242.0,297464.0,3925.42,21166.4,21.57891617011181,1.6458145155099433e-101,18.89309895174084,1.3000133180320198e-79,0.18124904565582534,2.4159223002014177e-94,0.18124904565582534,1.2079611501007048e-94,0.030844403725759657,0.0019673221513789685,0.0,0.0,0.0,0.0,0.18124904565582534,1.2079611501007048e-94,0.004947612244391155,2132.0,1.6991446545647964e-44,5.498229087317269e-35,0.0,1.629122912789945e-41
Kasumi-1_NR4A1,49380.5,49380.5,22584.25,39377.25,497.8125,2827.2250000000004,51.64303698855507,0.0,55.01962818972843,0.0,0.1718012102808197,0.0,0.1718012102808197,0.0,0.024723061003437657,3.467816790034974e-13,0.0,0.0,0.0,0.0,0.1718012102808197,0.0,0.0017027037480421329,9213.0,0.0,0.0,0.0,0.0
K562_NR4A1,33875.0,33875.0,23579.0,57139.5,752.7,4123.2,62.90069980170628,0.0,71.92049752758328,0.0,0.26894464944649443,0.0,0.26894464944649443,0.0,0.022022140221402253,7.171694786413686e-08,2161.0,214.5,10.695,0.0,0.26894464944649443,0.0,0.0019272045165262058,558.0,0.0,0.0,0.0,0.0
H1_NRF1,5959.0,5959.0,140037.0,218822.0,129.74,5216.0,8.239123060641464,1.9170776326799948e-16,11.326686905738894,9.708872127463215e-30,0.11184762544051016,7.303449739972764e-33,0.11184762544051016,3.651724869986382e-33,0.015774458801812385,0.22701567676998985,92.0,54.0,1.71,0.00196,0.11184762544051016,3.651724869986382e-33,0.005312623566533007,3004.0,1.4929221160006277e-07,2.5112358188685904e-13,0.06668708795765893,8.176583874895399e-15
MCF-7_NRF1,5368.0,5368.0,150958.5,244695.75,152.725,6311.4875,5.906559209100589,1.2695130992869258e-07,11.175703338246162,1.9022358755156062e-27,0.11270328235732935,3.6218128065932835e-29,0.11270328235732935,1.8109064033002403e-29,0.020829287478431505,0.19142238506629505,82.5,16.5,4.84,6.7732e-11,0.11270328235732935,1.8109064033002403e-29,0.005243192142535963,2453.0,7.959581261903507e-13,3.664786557862708e-39,2.0618178486938448e-16,6.262299634063256e-49
HepG2_NRF1,11010.5,11010.5,78352.75,115110.75,39.045,1098.9625,4.417331728310385,1.0526216486989495e-05,12.21972345153573,1.1116081004442805e-33,0.1026470703284039,7.584693012960935e-49,0.1026470703284039,4.733314979754704e-49,0.025687600379504544,0.001022946698751703,290.5,83.75,3.485,3.17e-28,0.1026470703284039,4.733314979754704e-49,0.003652279912185724,6371.0,2.661713791584271e-07,2.894974038825441e-56,7.996550893600756e-42,9.336195104306015e-84
None_NRF1,21027.0,21027.0,42093.0,57430.375,5.5,286.475,7.180292707312694,2.8013836857782505e-11,15.880976348527424,6.462814286531546e-52,0.08344369704583998,3.409297119424668e-61,0.08344369704583998,2.053739706927856e-61,0.04631482204570382,4.015664887595512e-18,0.0,0.0,0.0,0.0,0.08344369704583998,2.053739706927856e-61,0.0024615870978707795,10696.5,6.043376556394499e-10,1.7635951447578977e-47,0.0,7.382211074688103e-54
HeLa_NRF1,3510.0,3510.0,232244.0,381671.5,342.63,12674.05,7.041551308093185,2.082199475230848e-12,9.397950765438686,5.596548176969388e-21,0.12962962962962962,4.141443134404279e-26,0.12962962962962962,2.0707215672021413e-26,0.018518518518518517,0.3001115527163277,205.0,76.0,2.8,2.1699999999999998e-15,0.12962962962962962,2.0707215672021413e-26,0.007048290414223491,2017.0,8.448871571792581e-06,1.6018930459857184e-09,4.282578942579815e-07,7.008634036325823e-12
SK-N-SH_NRF1,19341.0,19341.0,50664.0,62851.5,6.4,328.0,-2.8695172150197283,0.004126676667167217,8.128114230948418,4.377781284430522e-16,0.06977405511607465,2.2250964593045103e-41,0.06977405511607465,1.1954808514571894e-41,0.04275890595108836,4.223196343246393e-16,0.0,0.0,0.0,0.0,0.06977405511607465,1.1954808514571894e-41,0.0022541090946113437,6320.0,0.09214429031335675,2.1368861754754345e-07,0.0,1.6888947115097385e-18
HCC1954_NRF1,22700.5,22700.5,37943.5,52995.75,5.2575,251.8625,8.126358907109218,5.636468565385053e-14,17.325474213167034,8.047929637373615e-64,0.08504931046053868,9.910171598843668e-72,0.08504931046053868,6.261440333083752e-72,0.0492211859372116,8.46479222205194e-22,820.0,220.75,3.8175,8.500000002254999e-79,0.08504931046053868,6.261440333083752e-72,0.0025728329659250766,10719.0,1.2195935781524826e-12,2.02461478264182e-56,3.248731287684437e-70,1.958829015766176e-60
GM12878_NRF1,2804.0,2804.0,299150.0,477383.5,538.79,17366.0,6.38103133811873,1.900837242352444e-10,7.959048217261598,1.7336995315597242e-15,0.12250356633380884,9.693240962273954e-19,0.12250356633380884,4.846620481136968e-19,0.01783166904422254,0.4100518282668437,18.0,19.0,0.95,0.635,0.12250356633380884,4.846620481136968e-19,0.008104117335557647,1802.0,6.000665605436575e-05,3.8847921540963155e-07,0.8210048396628674,1.1119550331507177e-08
T47D_NRF1,6540.0,6540.0,136353.0,199283.25,110.17,4325.35,4.771161206703662,1.8515676382402424e-06,9.3336497817571,1.0237745089436296e-20,0.09724770642201835,2.5575626991811925e-27,0.09724770642201835,1.278781349590599e-27,0.01636085626911315,0.17367737297620175,0.0,0.0,0.0,0.0,0.09724770642201835,1.278781349590599e-27,0.004848666571441511,4432.0,0.003239097885215018,2.082293954519656e-09,0.0,2.0913659343337375e-12
K562_NRF1,20038.5,20038.5,41049.0,60481.0,6.395,315.3625,7.4784997013020735,6.675687516490545e-13,17.5403952842631,2.3225144876314664e-67,0.10188820625214776,3.8146347733833536e-89,0.10188820625214776,2.8904492298947017e-89,0.04169878022393486,6.866819467134061e-15,1292.0,389.0,3.4825,2.1226599999999995e-116,0.10188820625214776,2.8904492298947017e-89,0.002960119510819149,9368.0,1.4548785117572215e-28,6.920002861257365e-155,2.706125270335676e-248,4.595033422738284e-202
None_OTX2,12057.0,12057.0,127030.0,159709.5,2253.7200000000003,11541.4,9.474272680965527,2.9272541408771606e-21,11.06283290887939,1.9015690114229296e-28,0.07833623621132954,1.2784972721732142e-32,0.07833623621132954,6.830817704637296e-33,0.014514389980924025,0.07772855105614307,0.0,0.0,0.0,0.0,0.07833623621132954,6.830817704637296e-33,0.0034397776432147937,1440.0,1.2089186301925853e-09,9.140529356897585e-13,0.0,1.0732205602784929e-14
HUES64_OTX2,22351.0,22351.0,70865.0,85528.5,1139.5,6191.5,15.155381643674144,9.39958460801317e-52,13.813422658143036,2.1154016941927714e-43,0.07154042324728202,3.519779892315744e-50,0.07154042324728202,1.9635231804638258e-50,0.012281329694420862,0.0339304707073393,0.0,0.0,0.0,0.0,0.07154042324728202,1.9635231804638258e-50,0.0024831647688201893,3254.0,6.023762491603092e-82,2.5547134747240437e-81,0.0,2.742688350274538e-87
Rh4_PAX3,5695.0,5695.0,194511.0,319808.5,3494.35,21391.95,18.465638193445926,5.061697472150083e-75,16.189714850276143,5.960455084928185e-59,0.16532045654082528,2.535816622626842e-68,0.16532045654082528,1.2679083113134198e-68,0.025460930640913083,0.02492435830965385,0.0,0.0,0.0,0.0,0.16532045654082528,1.2679083113134198e-68,0.004421472748639383,1945.0,5.417336388733965e-33,5.168031375330595e-26,0.0,3.256459748371956e-30
None_PAX5,8178.0,8178.0,112695.0,189289.25,1936.01,11492.575,18.33418666615381,2.451986727559826e-74,17.88233647101037,1.6192813348446328e-71,0.15028124235754464,6.151822175314764e-81,0.15028124235754464,3.075911087657372e-81,0.019442406456346296,0.045440641703044536,0.0,0.0,0.0,0.0,0.15028124235754464,3.075911087657372e-81,0.00424866759628598,1676.0,1.0749144648743548e-32,1.8030148720514412e-31,0.0,1.0816114715878495e-35
GM12891_PAX5,26522.0,26522.0,34454.0,56961.25,487.025,3308.05,35.2836548830429,1.4102306464877903e-269,36.07440048953019,5.717377462596296e-285,0.14352235879647088,8.067916680823225e-239,0.14352235879647088,4.778508384491595e-238,0.017023603046527447,0.0004514506068090925,0.0,0.0,0.0,0.0,0.14352235879647088,4.778508384491595e-238,0.0021050633172042315,3777.0,1.7362819708200044e-117,3.5885506296341423e-124,0.0,8.568922742786654e-104
GM12878_PAX5,55705.0,55705.0,15957.0,26824.25,251.0,1474.95,54.057745645196654,0.0,54.13423646338809,0.0,0.14474417001997048,0.0,0.14474417001997048,0.0,0.013857178467615916,2.375774164439944e-05,1779.5,296.0,6.17,5.099999999999997e-242,0.14474417001997048,0.0,0.0018454541683770578,8661.5,0.0,0.0,7.501433352589431e-225,0.0
L428-PAX5_PAX5,20643.0,20643.0,55072.0,73512.0,659.8299999999999,4300.299999999999,23.58375213868524,3.663336404030808e-122,19.112539583148784,2.0068861051258148e-81,0.09453567795378578,9.819194189905162e-81,0.09453567795378578,6.909749308351715e-81,0.009349416267015465,0.1630355904319752,0.0,0.0,0.0,0.0,0.09453567795378578,6.909749308351715e-81,0.0025418746041354647,839.0,1.8237352451374484e-53,8.98526554338393e-36,0.0,1.5371661299630783e-35
Raji_PAX5,12619.5,12619.5,73288.75,131523.625,1263.125,7830.637499999999,26.076363617815815,5.49700143780919e-107,25.695501622829045,5.368820009039204e-105,0.1663824804253209,4.0962403664128643e-110,0.1663824804253209,2.0481201832064262e-110,0.01883847339752462,0.017429822783343225,0.0,0.0,0.0,0.0,0.1663824804253209,2.0481201832064262e-110,0.003865290311914772,1452.0,4.940954997706356e-129,4.738856083364895e-127,0.0,6.061709313043896e-131
Namalwa_PAX5,12658.5,12658.5,93848.75,163286.75,1623.305,9726.237500000001,25.185212742271375,2.2300762099768128e-79,24.49242947380933,1.0825270140546675e-68,0.15746863260558147,4.108010019927711e-71,0.15746863260558147,2.054005009963856e-71,0.01913427603273751,0.0412946444729216,0.0,0.0,0.0,0.0,0.15746863260558147,2.054005009963856e-71,0.003994917227048524,1296.5,7.926390059760706e-125,5.985026041719637e-122,0.0,4.624867543627444e-115
GM12892_PAX5,30057.0,30057.0,26990.0,50153.0,405.56,2888.9,53.05460084095503,0.0,48.371146565183615,0.0,0.1705592707189673,0.0,0.1705592707189673,0.0,0.015453970788834592,0.0007512950894485938,0.0,0.0,0.0,0.0,0.1705592707189673,0.0,0.0024519923481690045,6576.0,0.0,0.0,0.0,0.0
MCF7-LTED_PBX1,4081.0,4081.0,204442.0,468242.0,2634.3,28688.5,21.28639815222416,6.748218549872436e-98,20.41467721529365,1.2838619732038028e-92,0.23805439843175696,8.246841254729335e-102,0.23805439843175696,4.123420627364653e-102,0.03700073511394266,0.003743622311544561,0.0,0.0,0.0,0.0,0.23805439843175696,4.123420627364653e-102,0.005616381016226258,863.0,6.2987307074006244e-43,1.2360515377958528e-40,0.0,9.314635043843775e-45
HepG2_PBX2,5863.0,5863.0,167879.25,332822.625,4639.287499999999,24002.675,20.204620150222,2.610271929574085e-87,21.489953331422328,1.1242245707123608e-97,0.20649791473613702,4.90202171617797e-106,0.20649791473613702,2.451010858088977e-106,0.03675891884269315,0.00038041207375200895,209.5,14.0,15.600000000000001,1.7800192999999997e-44,0.20649791473613702,2.451010858088977e-106,0.0048852053012914416,1863.5,2.2363178658304215e-75,8.105299550378628e-87,1.1822092749498806e-38,2.879648784262241e-93
K562_PBX2,22111.0,22111.0,110361.5,244088.0,3306.5275,17628.2125,35.123787776056226,1.9188990622876738e-90,42.42741421523181,6.018431390985245e-99,0.22425722452721836,5.630131739238255e-109,0.22425722452721836,2.815065869619143e-109,0.030632351895350497,0.0003515317282063839,1082.5,126.5,11.645,9.050000000000001e-78,0.22425722452721836,2.815065869619143e-109,0.003696170291718458,4787.0,0.0,0.0,0.0,0.0
