,#TFBS_nonBlackList,#TFMS,TFBS_nonBlackList dis-to-neighbor median,TFMS dis-to-neighbor median,TFMS percentile-1,TFMS percentile-5,log10-dis T-test-s,log10-dis T-test-p,log10-dis Wilcoxon-rank-sum-s,log10-dis Wilcoxon-rank-sum-p,log10-dis ks_2samp-s,log10-dis ks_2samp-p,log10-dis ks_2samp-s less,log10-dis ks_2samp-p less,log10-dis ks_2samp-s greater,log10-dis ks_2samp-p greater,TFBS_nonBlackList overlap SE,TFMS overlap SE,fisher_exact_s,fisher_exact_p,log10-dis ks_2samp-s signed,log10-dis ks_2samp-p signed,log10-dis ks_2samp-s signed std,PeaksFCAbove10
HCT-116_MAX_46216,73518.0,73518.0,12275.5,24049.0,111.0,1104.425,72.66016158179218,0.0,79.56875559453346,0.0,0.1844922331945918,0.0,0.1844922331945918,0.0,0.01786637286106804,6.317005061724698e-11,3271.0,669.5,5.0649999999999995,0.0,0.1844922331945918,0.0,0.0015982141374669269,12779.0
HCT-116_MYC_70808,47830.0,47830.0,25278.0,32052.25,163.14499999999998,1419.0,23.338259486421542,3.939192148969817e-120,24.89580229051959,8.263132772338492e-137,0.07612377169140705,5.723561234550705e-121,0.07612377169140705,3.981056205690441e-121,0.013108927451390341,0.0002658956978371964,1394.0,533.0,2.66,3.4199999999999993e-90,0.07612377169140705,3.981056205690441e-121,0.001988916409932715,2669.0
HCT-116_MYC_70809,13115.0,13115.0,57808.0,118061.5,806.9200000000001,6090.5,35.33356714810688,3.441309983940519e-267,34.01708688313847,1.5516473926156232e-253,0.18943957300800612,1.501749104235002e-206,0.18943957300800612,3.305906756887308e-205,0.02150209683568427,0.002276551674156089,714.0,148.0,5.04,2.4999999999999997e-92,0.18943957300800612,3.305906756887308e-205,0.003545426012911666,837.0
HCT-116_MYC_70810,11361.0,11361.0,76583.0,136059.0,989.0,7182.0,30.18025867379228,3.313137687498575e-196,26.28632833116896,3.092933454374151e-152,0.15473989965672036,3.1039331491647404e-119,0.15473989965672036,6.172738435213959e-119,0.01857230877563598,0.01950022138431989,528.0,128.0,4.28,3.819999999999999e-60,0.15473989965672036,6.172738435213959e-119,0.004229615395403476,4899.0
HCT-116_REST_46203,13876.0,13876.0,72235.5,121718.75,1191.0,7386.0,24.86260696395449,5.681361674365472e-135,25.495328947470732,2.2272532972395066e-143,0.15065580859037186,6.149912141623258e-138,0.15065580859037186,1.446037937463563e-137,0.01661141539348515,0.021377375882577966,645.0,136.5,4.91,8.199999999999999e-82,0.15065580859037186,1.446037937463563e-137,0.003375522549715633,3014.0
HCT-116_SP1_46215,71745.0,71745.0,13264.0,19785.5,11.0,206.2,12.544493703843322,4.4773176224633366e-36,37.55801627630334,1.043959175865273e-308,0.11227960136594883,0.0,0.11227960136594883,0.0,0.055550909471043276,7.175507489023288e-97,3139.0,1186.0,2.72,1.1999999999999994e-206,0.11227960136594883,0.0,0.001260076451409479,15216.0
HCT-116_SP1_5395,81731.0,81731.0,8340.0,17244.5,9.0,163.0,39.94197623572367,0.0,66.79579058335823,0.0,0.1902154629210459,0.0,0.1902154629210459,0.0,0.05576831312476295,3.839730821317183e-111,1993.0,1356.0,1.48,8.480000000000001e-29,0.1902154629210459,0.0,0.001315091043432323,7955.0
HCT-116_SP1_70811,24203.0,24203.0,32928.0,61510.0,61.0,1499.8,28.505681570226052,3.295622420792085e-177,36.38587533872288,7.226126991015597e-290,0.15907118952196012,6.054610082368834e-268,0.15907118952196012,9.552628251905951e-267,0.021732843035987274,1.0615362857088229e-05,982.0,403.5,2.495,1.905e-57,0.15907118952196012,9.552628251905951e-267,0.002341175126428098,11460.0
HCT-116_SP1_70812,19442.0,19442.0,39686.5,77156.5,88.0,2214.625,30.4245938884467,5.969035701055724e-201,35.90118328253558,2.9633239247384516e-282,0.1692984260878511,4.889935779847186e-244,0.1692984260878511,8.392716076865075e-243,0.018825223742413355,0.000998898772313158,848.0,322.5,2.705,1.7599999999999998e-56,0.1692984260878511,8.392716076865075e-243,0.002978874260083095,9696.0
HCT-116_SP1_70813,20790.0,20790.0,35928.5,72072.75,79.445,1984.775,31.163710792120177,8.97782088980373e-211,37.51025391635798,6.505385176598988e-308,0.17282347282347285,1.7070095620551517e-271,0.17282347282347285,5.132425471889657e-270,0.01794131794131799,0.0012185996467241745,897.0,343.5,2.685,5.2e-59,0.17282347282347285,5.132425471889657e-270,0.002846369026745669,7005.0
HCT-116_SP1_70814,108204.0,108204.0,11822.0,12782.0,5.0,97.0,-25.84488940627289,4.667298072343422e-147,4.083579814358368,4.4360783908060306e-05,0.07104173598018557,7.108979965536988e-238,0.06773779157886956,2.2451882524853294e-216,0.07104173598018557,6.400896481160934e-238,2023.0,1785.5,1.14,0.00010999999999999999,-0.07104173598018557,6.400896481160934e-238,0.0007855565090522632,5941.0
HCT-116_SP1_70815,30321.0,30321.0,31713.0,48760.0,42.0,990.0,29.168905973041074,9.349326776291705e-186,29.040345876604423,2.081268417930776e-185,0.11310642788826225,2.1608006823449806e-169,0.11310642788826225,3.1007883865275776e-169,0.0239932719897101,2.564752700693891e-08,955.0,495.5,1.96,1.08e-34,0.11310642788826225,3.1007883865275776e-169,0.002466654615027032,6464.0
HCT-116_SP1_70816,45342.0,45342.0,25760.5,32020.0,22.0,471.525,12.186676608502747,4.349983876619551e-34,21.11914399776312,5.305460365648587e-99,0.07873494773058087,1.103873690989561e-122,0.07873494773058087,7.907383654758689e-123,0.03330245688324291,1.4005425472353654e-22,1276.0,744.0,1.74,2.8899999999999997e-33,0.07873494773058087,7.907383654758689e-123,0.001631210377793014,2603.0
HCT-116_SRF_46211,57137.0,57137.0,17176.0,34420.0,345.18,2305.4,72.36134299457117,0.0,76.3775708493415,0.0,0.2089889213644398,0.0,0.2089889213644398,0.0,0.01340637415335072,3.4220387163171444e-05,2367.0,242.0,10.16,0.0,0.2089889213644398,0.0,0.001674146090052962,5444.0
HCT-116_TCF4_54661,2881.0,2881.0,388303.0,587108.5,7361.7,38339.0,12.626936467468418,4.497782049377247e-36,10.023951037749047,1.1963429463279767e-23,0.15411315515446025,2.953544997648338e-30,0.15411315515446025,1.4767724988241718e-30,0.019611246095105866,0.33028193250101967,273.0,23.0,13.01,6.379999999999999e-58,0.15411315515446025,1.4767724988241718e-30,0.006164226879365199,1320.0
HCT-116_TCF7L1_70802,7935.0,7935.0,107399.0,242451.5,3419.63,17998.9,31.826692943652574,1.5702601367474177e-215,29.37752538759952,1.0777674789605457e-189,0.23812224322621298,1.0803312909246342e-197,0.23812224322621298,5.401656454623171e-198,0.03377441713925646,0.00011707511880443148,812.0,33.0,27.3,3.609999999999998e-204,0.23812224322621298,5.401656454623171e-198,0.004397209874893492,2147.0
HCT-116_TCF7L1_70803,11111.0,11111.0,91004.0,172884.0,2341.0,12459.75,30.32129671122904,6.465784342858584e-198,29.5347683955445,1.1834997381119723e-191,0.19372693726937273,4.004880113403698e-183,0.19372693726937273,6.67362022564578e-182,0.02704527045270455,0.0002876389111495063,807.0,45.0,19.26,1.7099999999999994e-187,0.19372693726937273,6.67362022564578e-182,0.0038665631092014746,3241.0
HCT-116_TCF7L1_70804,47196.0,47196.0,21997.0,40423.25,498.5,2854.375,59.13298394074676,0.0,58.93818126630799,0.0,0.18660479701669636,0.0,0.18660479701669636,0.0,0.02628400711924739,6.736374838945065e-15,1850.0,191.0,10.04,0.0,0.18660479701669636,0.0,0.0017887083806030339,9351.0
HCT-116_TCF7L2_45714,44798.0,44798.0,22758.5,42479.0,555.5,3013.275,63.205403701586405,0.0,59.71630102784659,0.0,0.1884347515514085,0.0,0.1884347515514085,0.0,0.020837983838564222,3.491675429860938e-09,2128.0,182.0,12.23,0.0,0.1884347515514085,0.0,0.0017083437243293708,14044.0
HCT-116_TEAD4_46210,39248.0,39248.0,24368.5,49398.75,632.205,3528.05,63.63185126407166,0.0,64.04505605906462,0.0,0.21345036689767638,0.0,0.21345036689767638,0.0,0.01852323685283319,1.3917947886556487e-06,1951.0,192.0,10.64,0.0,0.21345036689767638,0.0,0.0020442231992947534,6188.0
HCT-116_TP53_50345,3070.0,3070.0,529004.5,624779.25,7957.219999999999,44173.95,4.554218373292532,5.3600354371042715e-06,4.260167336235146,2.0437132436811644e-05,0.06140065146579804,1.874723249966804e-05,0.06140065146579804,9.37361624983404e-06,0.015635179153094463,0.4721790847480177,64.0,19.0,3.42,6.26e-07,0.06140065146579804,9.37361624983404e-06,0.00660680642182646,1130.0
HCT-116_TP53_82544,9097.0,9097.0,157557.0,210656.5,2429.06,14513.5,10.530557282134229,7.418635628267232e-26,12.59023894775853,2.3950959975030872e-36,0.09607562932835,6.011482579696959e-37,0.09607562932835,3.0057412898484833e-37,0.017478289546004173,0.062098292426472884,270.0,56.0,4.94,2.6299999999999997e-35,0.09607562932835,3.0057412898484833e-37,0.0037007383253026935,2955.0
HCT-116_USF1_46205,56916.0,56916.0,17816.0,31898.0,391.375,2148.625,62.09052587477909,0.0,64.58476516594754,0.0,0.17531098460889735,0.0,0.17531098460889735,0.0,0.01250087848759579,0.00013546434740454444,2224.0,394.5,5.825,1.0505e-314,0.17531098460889735,0.0,0.0017246691454143005,7959.0
HCT-116_YY1_46204,45441.0,45441.0,21037.0,42164.5,562.2,3028.0,69.52687864346137,0.0,68.36712790251593,0.0,0.20873220219625446,0.0,0.20873220219625446,0.0,0.016978059461719652,2.0139509295576525e-06,2069.0,243.0,8.87,0.0,0.20873220219625446,0.0,0.0017340846503295006,9754.0
HCT-116_ZBTB33_46200,12934.0,12934.0,61540.0,128036.25,2.0,1386.775,15.176370566138235,8.53441076396486e-52,29.562006031559903,4.633906453245211e-192,0.18895933199319626,1.1637391199168684e-202,0.18895933199319626,2.2570010621509728e-201,0.029263955466213083,1.5033024130049135e-05,856.0,177.0,5.11,2.5299999999999995e-111,0.18895933199319626,2.2570010621509728e-201,0.0036974662236819006,1250.0
HEK293A_MEF2B_53873,18852.0,18852.0,58629.5,90570.5,1152.8049999999998,5773.8,22.629534998931526,1.251966916605455e-112,26.380157877440208,2.320691706309724e-153,0.1285805219605347,2.5382177117423873e-136,0.1285805219605347,3.833609903713921e-136,0.015674729471674087,0.009586041107649745,0.0,0.0,0.0,0.0,0.1285805219605347,3.833609903713921e-136,0.0028425255749509435,5013.0
HEK293A_MEF2B_53874,46231.0,46231.0,25380.0,36434.0,525.0,2338.75,23.871993402331444,1.4476241687331378e-125,33.77290089527449,4.994446803518028e-250,0.11212173649715565,1.424586689252034e-253,0.11212173649715565,3.543638322641808e-253,0.011323570764205836,0.0026342571831081633,0.0,0.0,0.0,0.0,0.11212173649715565,3.543638322641808e-253,0.0017036600313228237,10389.0
HEK293A_MEF2B_53877,27817.0,27817.0,40149.0,60923.0,814.64,3888.5,23.96972437667745,2.7022451770032292e-126,31.060299063201633,8.283449222618187e-212,0.12537297336161343,6.261049592165019e-191,0.12537297336161343,1.3664180242859177e-190,0.0135888125966136,0.005798477046398805,0.0,0.0,0.0,0.0,0.12537297336161343,1.3664180242859177e-190,0.002530490019704462,3523.0
HEK293A_MEF2B_53878,8521.0,8521.0,127114.0,205211.5,2477.2,12937.5,17.292090327158142,1.9905135410936572e-66,19.059711947734186,5.45759291418345e-81,0.13930289872080742,1.8893660387596819e-72,0.13930289872080742,9.446830193798475e-73,0.023119352188710245,0.010518171597941946,0.0,0.0,0.0,0.0,0.13930289872080742,9.446830193798475e-73,0.004480226868557051,1324.0
HEK293T_MYC_34318,22386.0,22386.0,35000.5,68759.0,411.275,3344.375,51.339500770202044,0.0,43.59926547422722,0.0,0.1833958724202627,0.0,0.1833958724202627,0.0,0.0198784954882516,0.00014113283939172093,0.0,0.0,0.0,0.0,0.1833958724202627,0.0,0.00157783935247624,2039.0
HEK293T_ZNF143_36766,2347.0,2347.0,351598.0,808761.5,11020.95,57422.35,16.070190351173636,1.3093488249283592e-56,15.246337810409196,1.7415146919089207e-52,0.2462718363868769,7.150714317502231e-63,0.2462718363868769,3.5753571587511143e-63,0.03962505325948019,0.025089412207992573,0.0,0.0,0.0,0.0,0.2462718363868769,3.5753571587511143e-63,0.007844074721897172,1499.0
HEK293T_ZNF263_45726,87115.0,87115.0,12448.0,6658.0,2.0,3.0,-151.746411327754,0.0,-71.49903129586785,0.0,0.40506801354531363,0.0,0.0733685358434254,2.3287557668481858e-204,0.40506801354531363,0.0,0.0,0.0,0.0,0.0,-0.40506801354531363,0.0,0.00146166843455928,6490.0
HEK293_CTCF_57284,30527.0,30527.0,45883.0,52510.5,376.89,2762.2,3.9169881707417806,8.978434762630896e-05,9.69714111749013,3.1050948089070175e-22,0.04299472598027976,5.901483240879972e-25,0.04299472598027976,2.9801429012331815e-25,0.011825597012480753,0.013830677891123482,0.0,0.0,0.0,0.0,0.04299472598027976,2.9801429012331815e-25,0.002111825186440088,18210.0
HEK293_CTCF_64040,30661.0,30661.0,33995.0,52266.5,375.0,2761.0,24.927100765647793,1.8386500469578935e-136,32.29110354431121,1.0049008066946249e-228,0.12537099246599917,1.7352932842591722e-210,0.12537099246599917,4.443327341325497e-210,0.012654512246828231,0.007280139433408806,0.0,0.0,0.0,0.0,0.12537099246599917,4.443327341325497e-210,0.002234714975654815,1052.0
HEK293_CTCF_64041,41151.0,41151.0,26424.0,38655.5,258.5,1952.0,24.949466001268842,7.738909585481701e-137,33.479988832610786,9.52122504508509e-246,0.11169837914023964,5.396751303840059e-224,0.11169837914023964,1.0958408973657664e-223,0.015661830818206116,4.068728034793691e-05,0.0,0.0,0.0,0.0,0.11169837914023964,1.0958408973657664e-223,0.002048553603956888,3144.0
HEK293_CTCF_65090,45327.0,45327.0,26486.0,34995.5,231.26,1746.15,20.85168596376446,2.4950511582894667e-96,27.14543395859736,2.8725843376897016e-162,0.08407792265095856,8.36886157276561e-140,0.08407792265095856,6.768745214415614e-140,0.011792088600613322,0.0018096907477361515,0.0,0.0,0.0,0.0,0.08407792265095856,6.768745214415614e-140,0.001850485771890414,2145.0
HEK293_CTCF_65093,42414.0,42414.0,28366.0,37531.75,250.13,1889.3000000000002,19.5855411181033,3.187854928523763e-85,25.531826316020016,8.765505859037095e-144,0.08230772858018578,2.2516604650656975e-125,0.08230772858018578,1.6848125328359887e-125,0.011434903569576084,0.0038598587814131073,0.0,0.0,0.0,0.0,0.08230772858018578,1.6848125328359887e-125,0.0018558825740462514,1894.0
HEK293_CTCF_65094,36004.0,36004.0,28103.5,44350.5,311.0,2291.075,31.059756952190924,2.08757102490626e-210,35.931593022304085,9.864906338099569e-283,0.12868014665037217,2.454705829694874e-260,0.12868014665037217,1.0679484884999521e-259,0.015109432285301703,0.0002653023084731879,0.0,0.0,0.0,0.0,0.12868014665037217,1.0679484884999521e-259,0.0021760683748401326,11454.0
HEK293_CTCF_65095,7726.0,7726.0,137259.5,213211.25,2026.75,12389.625,13.694781641006825,1.932939191763029e-42,15.896373764060854,6.715261813719638e-57,0.12878591768055914,3.2567535322559855e-56,0.12878591768055914,1.6283767661279873e-56,0.01766761584260937,0.08968289306197658,0.0,0.0,0.0,0.0,0.12878591768055914,1.6283767661279873e-56,0.004381050546721815,1570.0
HEK293_CTCF_65097,10353.0,10353.0,101819.0,158510.5,1408.6999999999998,9051.1,14.144753817466544,3.268460553096508e-45,17.821718893743295,4.824397979494366e-71,0.12827199845455428,1.0500012154669156e-74,0.12827199845455428,9.21097795298904e-75,0.017482855211049975,0.04150756212727839,0.0,0.0,0.0,0.0,0.12827199845455428,9.21097795298904e-75,0.004198497805150843,1109.0
HEK293_EGR2_64860,48841.0,48841.0,17641.0,30357.0,35.0,418.5,14.638300284419586,1.8084449838699933e-48,38.40522887824558,0.0,0.14937245347146863,0.0,0.14937245347146863,0.0,0.05342847198050818,2.675367134917483e-61,0.0,0.0,0.0,0.0,0.14937245347146863,0.0,0.0018135582461347726,13810.0
HEK293_EGR2_64861,34965.0,34965.0,23509.0,42988.5,53.0,726.4000000000001,18.964582187776006,5.321251974056314e-80,38.391888287543324,0.0,0.16387816387816387,0.0,0.16387816387816387,0.0,0.04231374231374231,6.220034930288312e-28,0.0,0.0,0.0,0.0,0.16387816387816387,0.0,0.002104802483714143,7174.0
HEK293_EGR2_65147,54863.0,54863.0,14599.0,26900.0,31.0,346.55,36.179652970401165,6.640302359781571e-285,51.315172361527964,0.0,0.15586096276178846,0.0,0.15586096276178846,0.0,0.03995406740426152,8.86001811522115e-39,0.0,0.0,0.0,0.0,0.15586096276178846,0.0,0.0015728283468976977,19329.0
HEK293_EGR2_65179,57155.0,57155.0,14241.0,25752.0,29.0,323.85,31.063022958995347,5.813358882579217e-211,47.85743948288123,0.0,0.15130784708249495,0.0,0.15130784708249495,0.0,0.04079258157641502,4.9525700819382856e-42,0.0,0.0,0.0,0.0,0.15130784708249495,0.0,0.0015954363020255645,15823.0
HEK293_EGR3_65186,115660.0,115660.0,6778.0,10957.5,3.0,64.0,3.457429445791946,0.000545765125486312,46.54290754260129,0.0,0.13914923050319905,0.0,0.13914923050319905,0.0,0.09466539858205085,0.0,0.0,0.0,0.0,0.0,0.13914923050319905,0.0,0.0011588051148259673,39944.0
HEK293_FOXK1_70731,16703.0,16703.0,54813.0,114291.0,1533.79,8209.400000000001,42.526293778695944,0.0,42.349457447032165,0.0,0.22037957253188048,0.0,0.22037957253188048,0.0,0.025863617314254902,1.368861219993602e-05,0.0,0.0,0.0,0.0,0.22037957253188048,0.0,0.003022052125292026,3965.0
HEK293_GLIS1_63689,60136.0,60136.0,14563.0,26480.25,110.35,1021.0,41.20679960612692,0.0,56.232396277578374,0.0,0.16633963017161102,0.0,0.16633963017161102,0.0,0.02938339763203406,2.7445307836346537e-23,0.0,0.0,0.0,0.0,0.16633963017161102,0.0,0.0014660043039606899,14476.0
HEK293_GLIS1_63690,44341.0,44341.0,19343.0,36141.5,157.4,1500.5,40.35871533151327,0.0,51.19675868107498,0.0,0.1714214835028529,0.0,0.1714214835028529,0.0,0.021830811213098485,6.499952469225568e-10,0.0,0.0,0.0,0.0,0.1714214835028529,0.0,0.0019338258896565929,8088.0
HEK293_GLIS1_65214,83204.0,83204.0,9462.0,18991.0,80.0,687.65,70.0956821713688,0.0,79.83613265553583,0.0,0.18664968030383158,0.0,0.18664968030383158,0.0,0.023304168068842848,2.322606677837507e-20,0.0,0.0,0.0,0.0,0.18664968030383158,0.0,0.0012319939794962203,28302.0
HEK293_GLIS2_63825,29884.0,29884.0,26648.5,49287.75,187.91500000000002,1829.65,35.09273049434124,5.53477446558628e-267,40.67922790070822,0.0,0.1561872573952617,9.24194e-319,0.1561872573952617,2.3754543e-317,0.01944184178824789,1.218686383982905e-05,0.0,0.0,0.0,0.0,0.1561872573952617,2.3754543e-317,0.002366973081134438,2720.0
HEK293_GLIS2_63826,22065.0,22065.0,35985.0,67679.0,280.91999999999996,2704.2,32.91838308338136,9.255481231705459e-235,36.1514568945736,3.9459543645009392e-286,0.15912077951506914,1.9061560836800002e-244,0.15912077951506914,2.10807467440539e-243,0.015227736233854539,0.005908712311105903,0.0,0.0,0.0,0.0,0.15912077951506914,2.10807467440539e-243,0.003123694316829811,1369.0
HEK293_KLF9_62636,14892.0,14892.0,56662.5,106522.75,261.275,4827.25,24.828212946779843,1.0602023330469663e-134,30.87034962159801,3.087488796789334e-209,0.17442250872951923,1.4058216987105313e-198,0.17442250872951923,1.4732907312718608e-197,0.018164114961052913,0.0072163324168993135,0.0,0.0,0.0,0.0,0.17442250872951923,1.4732907312718608e-197,0.0033706050133331398,1870.0
HEK293_KLF9_62637,24435.0,24435.0,35570.0,64311.5,127.0,2466.2,29.864580871650407,3.3966131940562116e-194,38.14496157410909,0.0,0.16290157560875795,1.0093772426999089e-283,0.16290157560875795,2.3425821148746004e-282,0.02074892572130141,2.6444714052427764e-05,0.0,0.0,0.0,0.0,0.16290157560875795,2.3425821148746004e-282,0.002631765327117231,2646.0
HEK293_NR3C1_41735,46377.0,46377.0,20616.0,43314.5,494.64,3045.8,68.37334624910089,0.0,72.85891100512285,0.0,0.22117644522069124,0.0,0.22117644522069124,0.0,0.015276969187312694,1.9621234684834538e-05,0.0,0.0,0.0,0.0,0.22117644522069124,0.0,0.001908954887513362,4346.0
HEK293_NR3C1_41737,56770.0,56770.0,17657.5,35790.75,391.69,2481.225,70.89338504866168,0.0,76.68925275358617,0.0,0.210657037167518,0.0,0.210657037167518,0.0,0.013211203100229052,4.910186558462553e-05,0.0,0.0,0.0,0.0,0.210657037167518,0.0,0.0017323341469606015,7549.0
HEK293_PRDM1_62701,66234.0,66234.0,17805.0,28798.75,358.0,2034.5,43.38485808750293,0.0,56.45636839247989,0.0,0.1564604281788809,0.0,0.1564604281788809,0.0,0.020820122595645696,3.326221672517761e-13,0.0,0.0,0.0,0.0,0.1564604281788809,0.0,0.001496484127574045,3703.0
HEK293_PRDM1_62702,63540.0,63540.0,18388.5,30002.5,375.0,2117.975,43.435277364631595,0.0,56.886313614048674,0.0,0.16144161158325465,0.0,0.16144161158325465,0.0,0.021057601510859336,5.682991609436976e-13,0.0,0.0,0.0,0.0,0.16144161158325465,0.0,0.0012559883984184477,3917.0
HEK293_PRDM1_65133,9671.0,9671.0,105162.0,198680.0,2740.0,14355.5,26.97103070918696,2.8268963384305215e-157,27.22359526595676,3.414670172926528e-163,0.19113845517526626,8.399443189681525e-155,0.19113845517526626,4.199721594840774e-155,0.029883155826698374,0.00017740573310670682,0.0,0.0,0.0,0.0,0.19113845517526626,4.199721594840774e-155,0.004067266985413407,1512.0
HEK293_REST_64778,25234.0,25234.0,45542.5,66249.25,616.0,3895.175,21.754340396710234,2.066164880291539e-104,25.661051549066848,3.18353355940422e-145,0.11290322580645165,1.5015291489643344e-140,0.11290322580645165,1.7998790546419572e-140,0.01468257113418403,0.004277113095206709,0.0,0.0,0.0,0.0,0.11290322580645165,1.7998790546419572e-140,0.002463434247037975,3112.0
